timestamp,station,pump,sequence_position,pump_status,operating_state,station_pressure_psi,station_flow_pct,pump_load_pct,running_hours_total,start_count_total,elmot_de_h_mm_s,elmot_de_v_mm_s,elmot_de_a_mm_s,elmot_nde_h_mm_s,elmot_nde_v_mm_s,elmot_nde_a_mm_s,pump_de_h_mm_s,pump_de_v_mm_s,pump_de_a_mm_s,pump_nde_h_mm_s,pump_nde_v_mm_s,pump_nde_a_mm_s,vibration_max_mm_s,temp_elmot_de_c,temp_elmot_nde_c,temp_pump_de_c,temp_pump_nde_c,temp_max_c,health_label,failure_mode,event_id,hours_to_failure,data_source,notes
2026-02-24 21:00:00,Batang Station,D,2,OFF,OFF,73.99,47.04,0,3204.2,504,0.047,0.047,0.045,0.048,0.035,0.033,0.023,0.032,0.044,0.037,0.031,0.042,0.048,32.3,33.2,31.7,33.2,33.2,HEALTHY,,,,SYNTHETIC,
2026-02-24 22:00:00,Batang Station,A,3,OFF,OFF,73.95,46.91,0,3193.6,418,0.038,0.033,0.051,0.037,0.033,0.043,0.046,0.04,0.031,0.051,0.03,0.033,0.051,31.7,31.4,32.1,31.8,32.1,HEALTHY,,,,SYNTHETIC,
2026-02-24 22:00:00,Batang Station,B,4,OFF,OFF,73.95,46.91,0,3498.6,374,0.029,0.049,0.037,0.033,0.054,0.048,0.037,0.028,0.041,0.027,0.038,0.025,0.054,30.5,31.5,31.5,30.5,31.5,HEALTHY,,,,SYNTHETIC,
2026-02-24 22:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,73.95,46.91,65.97,3931.4,494,0.454,0.518,0.431,0.438,0.416,0.379,0.489,0.471,0.458,0.409,0.466,0.489,0.518,45.6,34.5,53.3,59.2,59.2,HEALTHY,,,,SYNTHETIC,
2026-02-24 22:00:00,Batang Station,D,2,OFF,OFF,73.95,46.91,0,3204.2,504,0.041,0.037,0.032,0.053,0.049,0.038,0.023,0.04,0.058,0.042,0.04,0.048,0.058,31.2,30.0,30.5,29.7,31.2,HEALTHY,,,,SYNTHETIC,
2026-02-24 23:00:00,Batang Station,A,3,OFF,OFF,61.89,33.85,0,3193.6,418,0.044,0.055,0.047,0.038,0.036,0.031,0.032,0.05,0.033,0.029,0.029,0.041,0.055,31.2,31.0,31.6,31.3,31.6,HEALTHY,,,,SYNTHETIC,
2026-02-24 23:00:00,Batang Station,B,4,OFF,OFF,61.89,33.85,0,3498.6,374,0.014,0.047,0.056,0.043,0.032,0.071,0.043,0.029,0.032,0.025,0.039,0.036,0.071,29.1,28.9,28.9,29.8,29.8,HEALTHY,,,,SYNTHETIC,
2026-02-24 23:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,61.89,33.85,60.2,3932.4,494,0.47,0.379,0.498,0.389,0.386,0.46,0.449,0.379,0.479,0.475,0.419,0.488,0.498,44.3,35.5,53.9,58.2,58.2,HEALTHY,,,,SYNTHETIC,
2026-02-24 23:00:00,Batang Station,D,2,OFF,OFF,61.89,33.85,0,3204.2,504,0.045,0.048,0.041,0.039,0.05,0.042,0.029,0.042,0.039,0.033,0.038,0.043,0.05,31.4,29.9,31.2,30.7,31.4,HEALTHY,,,,SYNTHETIC,
2026-02-25 00:00:00,Batang Station,A,3,OFF,OFF,66.49,38.11,0,3193.6,418,0.045,0.034,0.041,0.041,0.047,0.035,0.049,0.029,0.046,0.05,0.05,0.037,0.05,28.9,30.2,29.4,30.5,30.5,HEALTHY,,,,SYNTHETIC,
2026-02-25 00:00:00,Batang Station,B,4,OFF,OFF,66.49,38.11,0,3498.6,374,0.039,0.042,0.031,0.043,0.049,0.024,0.046,0.043,0.034,0.042,0.052,0.04,0.052,29.2,29.2,29.3,29.6,29.6,HEALTHY,,,,SYNTHETIC,
2026-02-25 00:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,66.49,38.11,60.13,3933.4,494,0.446,0.452,0.328,0.403,0.381,0.444,0.405,0.488,0.418,0.443,0.404,0.455,0.488,44.8,39.2,53.7,58.0,58.0,HEALTHY,,,,SYNTHETIC,
2026-02-25 00:00:00,Batang Station,D,2,OFF,OFF,66.49,38.11,0,3204.2,504,0.025,0.047,0.037,0.053,0.045,0.045,0.044,0.038,0.049,0.04,0.052,0.03,0.053,29.1,29.8,30.5,29.4,30.5,HEALTHY,,,,SYNTHETIC,
2026-02-25 01:00:00,Batang Station,A,3,OFF,OFF,55.61,31.2,0,3193.6,418,0.021,0.057,0.042,0.047,0.035,0.016,0.036,0.035,0.041,0.03,0.052,0.032,0.057,29.4,28.7,29.0,29.6,29.6,HEALTHY,,,,SYNTHETIC,
2026-02-25 01:00:00,Batang Station,B,4,OFF,OFF,55.61,31.2,0,3498.6,374,0.026,0.036,0.056,0.03,0.054,0.049,0.057,0.044,0.05,0.065,0.021,0.041,0.065,29.5,28.4,29.6,29.1,29.6,HEALTHY,,,,SYNTHETIC,
2026-02-25 01:00:00,Batang Station,C,1,OFF,OFF,55.61,31.2,0,3933.4,494,0.05,0.041,0.051,0.054,0.052,0.033,0.051,0.047,0.04,0.033,0.051,0.035,0.054,29.2,28.5,29.5,28.4,29.5,HEALTHY,,,,SYNTHETIC,
2026-02-25 01:00:00,Batang Station,D,2,OFF,OFF,55.61,31.2,0,3204.2,504,0.051,0.053,0.048,0.042,0.06,0.037,0.035,0.046,0.026,0.045,0.034,0.064,0.064,28.2,29.1,27.9,28.8,29.1,HEALTHY,,,,SYNTHETIC,
2026-02-25 02:00:00,Batang Station,A,3,OFF,OFF,75.21,40.1,0,3193.6,418,0.035,0.034,0.049,0.047,0.043,0.041,0.026,0.044,0.039,0.029,0.045,0.035,0.049,29.0,28.9,28.3,28.8,29.0,HEALTHY,,,,SYNTHETIC,
2026-02-25 02:00:00,Batang Station,B,4,OFF,OFF,75.21,40.1,0,3498.6,374,0.041,0.041,0.035,0.046,0.039,0.04,0.039,0.043,0.033,0.051,0.039,0.043,0.051,28.9,27.9,29.4,28.6,29.4,HEALTHY,,,,SYNTHETIC,
2026-02-25 02:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,75.21,40.1,64.31,3934.4,495,0.417,0.396,0.423,0.451,0.429,0.365,0.423,0.394,0.436,0.446,0.457,0.541,0.541,43.3,35.0,54.0,58.9,58.9,HEALTHY,,,,SYNTHETIC,
2026-02-25 02:00:00,Batang Station,D,2,OFF,OFF,75.21,40.1,0,3204.2,504,0.044,0.037,0.054,0.039,0.058,0.047,0.031,0.041,0.028,0.03,0.034,0.046,0.058,28.9,29.1,27.8,28.6,29.1,HEALTHY,,,,SYNTHETIC,
2026-02-25 03:00:00,Batang Station,A,3,OFF,OFF,76.97,45.09,0,3193.6,418,0.022,0.052,0.036,0.033,0.052,0.04,0.041,0.029,0.033,0.045,0.026,0.048,0.052,27.1,27.9,28.1,27.1,28.1,HEALTHY,,,,SYNTHETIC,
2026-02-25 03:00:00,Batang Station,B,4,OFF,OFF,76.97,45.09,0,3498.6,374,0.052,0.052,0.044,0.033,0.036,0.046,0.047,0.057,0.041,0.038,0.041,0.05,0.057,28.3,28.6,29.4,28.5,29.4,HEALTHY,,,,SYNTHETIC,
2026-02-25 03:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,76.97,45.09,66.6,3935.4,495,0.394,0.393,0.443,0.424,0.449,0.413,0.415,0.473,0.518,0.512,0.483,0.533,0.533,41.3,37.3,53.1,57.4,57.4,HEALTHY,,,,SYNTHETIC,
2026-02-25 03:00:00,Batang Station,D,2,OFF,OFF,76.97,45.09,0,3204.2,504,0.048,0.037,0.053,0.038,0.036,0.022,0.043,0.031,0.035,0.042,0.036,0.066,0.066,27.4,29.0,28.2,27.4,29.0,HEALTHY,,,,SYNTHETIC,
2026-02-25 04:00:00,Batang Station,A,3,OFF,OFF,71.67,47.39,0,3193.6,418,0.038,0.053,0.043,0.053,0.024,0.037,0.032,0.041,0.049,0.019,0.04,0.04,0.053,29.0,29.3,27.6,29.2,29.3,HEALTHY,,,,SYNTHETIC,
2026-02-25 04:00:00,Batang Station,B,4,OFF,OFF,71.67,47.39,0,3498.6,374,0.046,0.033,0.039,0.049,0.037,0.035,0.046,0.044,0.045,0.033,0.042,0.022,0.049,27.8,28.2,28.5,27.8,28.5,HEALTHY,,,,SYNTHETIC,
2026-02-25 04:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,71.67,47.39,68.98,3936.4,495,0.489,0.428,0.387,0.487,0.419,0.441,0.456,0.472,0.444,0.464,0.383,0.544,0.544,45.2,38.2,54.9,57.7,57.7,HEALTHY,,,,SYNTHETIC,
2026-02-25 04:00:00,Batang Station,D,2,OFF,OFF,71.67,47.39,0,3204.2,504,0.035,0.058,0.04,0.064,0.025,0.039,0.029,0.048,0.029,0.034,0.049,0.055,0.064,28.4,27.0,27.2,27.9,28.4,HEALTHY,,,,SYNTHETIC,
2026-02-25 05:00:00,Batang Station,A,3,OFF,OFF,85.56,57.61,0,3193.6,418,0.039,0.023,0.035,0.034,0.045,0.046,0.059,0.029,0.034,0.039,0.041,0.02,0.059,26.6,27.4,27.6,27.2,27.6,HEALTHY,,,,SYNTHETIC,
2026-02-25 05:00:00,Batang Station,B,4,OFF,OFF,85.56,57.61,0,3498.6,374,0.048,0.039,0.037,0.044,0.056,0.04,0.034,0.04,0.043,0.04,0.049,0.043,0.056,27.9,27.7,27.9,26.9,27.9,HEALTHY,,,,SYNTHETIC,
2026-02-25 05:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,85.56,57.61,66.72,3937.4,495,0.466,0.444,0.427,0.47,0.451,0.436,0.453,0.501,0.412,0.446,0.323,0.472,0.501,44.5,36.2,53.1,57.7,57.7,HEALTHY,,,,SYNTHETIC,
2026-02-25 05:00:00,Batang Station,D,2,ON,RUNNING_NORMAL,85.56,57.61,66.18,3205.2,505,0.442,0.43,0.421,0.526,0.395,0.444,0.581,0.43,0.396,0.519,0.42,0.484,0.581,42.0,38.7,44.6,46.6,46.6,HEALTHY,,,,SYNTHETIC,
2026-02-25 06:00:00,Batang Station,A,3,OFF,OFF,85.17,55.28,0,3193.6,418,0.042,0.037,0.033,0.037,0.049,0.053,0.03,0.032,0.029,0.035,0.047,0.042,0.053,26.2,27.8,26.9,26.6,27.8,HEALTHY,,,,SYNTHETIC,
2026-02-25 06:00:00,Batang Station,B,4,OFF,OFF,85.17,55.28,0,3498.6,374,0.051,0.052,0.053,0.047,0.028,0.04,0.023,0.012,0.035,0.04,0.032,0.031,0.053,28.2,28.8,27.8,28.6,28.8,HEALTHY,,,,SYNTHETIC,
2026-02-25 06:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,85.17,55.28,70.59,3938.4,495,0.366,0.41,0.422,0.449,0.435,0.385,0.495,0.465,0.477,0.492,0.427,0.544,0.544,46.1,37.1,53.9,60.0,60.0,HEALTHY,,,,SYNTHETIC,
2026-02-25 06:00:00,Batang Station,D,2,ON,RUNNING_NORMAL,85.17,55.28,66.51,3206.2,505,0.469,0.426,0.442,0.361,0.395,0.38,0.506,0.44,0.486,0.518,0.433,0.523,0.523,39.3,35.3,41.3,45.0,45.0,HEALTHY,,,,SYNTHETIC,
2026-02-25 07:00:00,Batang Station,A,3,OFF,OFF,90.96,58.81,0,3193.6,418,0.029,0.031,0.04,0.044,0.036,0.029,0.026,0.036,0.03,0.042,0.048,0.04,0.048,28.2,26.5,27.2,27.7,28.2,HEALTHY,,,,SYNTHETIC,
2026-02-25 07:00:00,Batang Station,B,4,OFF,OFF,90.96,58.81,0,3498.6,374,0.036,0.029,0.051,0.026,0.027,0.038,0.023,0.034,0.038,0.036,0.043,0.032,0.051,27.1,27.0,26.1,27.0,27.1,HEALTHY,,,,SYNTHETIC,
2026-02-25 07:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,90.96,58.81,67.97,3939.4,495,0.475,0.436,0.377,0.437,0.414,0.355,0.444,0.467,0.432,0.472,0.417,0.517,0.517,45.0,37.8,53.9,60.6,60.6,HEALTHY,,,,SYNTHETIC,
2026-02-25 07:00:00,Batang Station,D,2,ON,RUNNING_NORMAL,90.96,58.81,75.58,3207.2,505,0.537,0.384,0.425,0.465,0.442,0.421,0.544,0.529,0.386,0.537,0.423,0.482,0.544,39.4,36.3,44.0,46.6,46.6,HEALTHY,,,,SYNTHETIC,
2026-02-25 08:00:00,Batang Station,A,3,OFF,OFF,91.59,67.73,0,3193.6,418,0.047,0.051,0.045,0.048,0.05,0.039,0.045,0.041,0.038,0.028,0.045,0.041,0.051,26.9,28.1,26.7,27.7,28.1,HEALTHY,,,,SYNTHETIC,
2026-02-25 08:00:00,Batang Station,B,4,OFF,OFF,91.59,67.73,0,3498.6,374,0.036,0.037,0.058,0.029,0.039,0.043,0.037,0.038,0.035,0.043,0.027,0.031,0.058,28.0,28.2,29.1,28.4,29.1,HEALTHY,,,,SYNTHETIC,
2026-02-25 08:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,91.59,67.73,71.05,3940.4,495,0.429,0.454,0.449,0.446,0.435,0.45,0.405,0.449,0.526,0.495,0.468,0.54,0.54,44.8,38.2,57.1,63.0,63.0,HEALTHY,,,,SYNTHETIC,
2026-02-25 08:00:00,Batang Station,D,2,ON,RUNNING_NORMAL,91.59,67.73,73.77,3208.2,505,0.426,0.361,0.421,0.509,0.408,0.417,0.468,0.433,0.389,0.529,0.483,0.539,0.539,40.4,38.5,44.3,44.9,44.9,HEALTHY,,,,SYNTHETIC,
2026-02-25 09:00:00,Batang Station,A,3,OFF,OFF,75.32,46.85,0,3193.6,418,0.055,0.036,0.033,0.043,0.037,0.055,0.02,0.042,0.023,0.026,0.036,0.057,0.057,26.6,26.0,25.8,26.5,26.6,HEALTHY,,,,SYNTHETIC,
2026-02-25 09:00:00,Batang Station,B,4,OFF,OFF,75.32,46.85,0,3498.6,374,0.04,0.046,0.043,0.037,0.056,0.032,0.033,0.036,0.05,0.029,0.028,0.036,0.056,28.2,28.7,27.4,27.7,28.7,HEALTHY,,,,SYNTHETIC,
2026-02-25 09:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,75.32,46.85,68.19,3941.4,495,0.448,0.377,0.428,0.463,0.454,0.409,0.537,0.487,0.585,0.534,0.456,0.497,0.585,43.5,35.6,56.4,57.7,57.7,HEALTHY,,,,SYNTHETIC,
2026-02-25 09:00:00,Batang Station,D,2,OFF,OFF,75.32,46.85,0,3208.2,505,0.019,0.033,0.051,0.025,0.044,0.039,0.034,0.038,0.028,0.048,0.029,0.036,0.051,28.0,28.1,28.4,27.2,28.4,HEALTHY,,,,SYNTHETIC,
2026-02-25 10:00:00,Batang Station,A,3,OFF,OFF,79.95,51.76,0,3193.6,418,0.045,0.054,0.043,0.028,0.043,0.046,0.031,0.042,0.041,0.043,0.042,0.051,0.054,27.8,28.4,27.7,28.3,28.4,HEALTHY,,,,SYNTHETIC,
2026-02-25 10:00:00,Batang Station,B,4,OFF,OFF,79.95,51.76,0,3498.6,374,0.051,0.035,0.044,0.042,0.045,0.038,0.062,0.037,0.035,0.034,0.043,0.034,0.062,26.4,27.6,27.8,27.6,27.8,HEALTHY,,,,SYNTHETIC,
2026-02-25 10:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,79.95,51.76,67.19,3942.4,495,0.459,0.478,0.425,0.466,0.415,0.433,0.479,0.451,0.493,0.411,0.396,0.449,0.493,44.3,34.9,52.7,59.0,59.0,HEALTHY,,,,SYNTHETIC,
2026-02-25 10:00:00,Batang Station,D,2,OFF,OFF,79.95,51.76,0,3208.2,505,0.037,0.046,0.031,0.039,0.039,0.056,0.031,0.02,0.04,0.043,0.037,0.043,0.056,28.4,28.0,27.5,27.1,28.4,HEALTHY,,,,SYNTHETIC,
2026-02-25 11:00:00,Batang Station,A,3,OFF,OFF,86.54,64.61,0,3193.6,418,0.032,0.03,0.04,0.054,0.042,0.035,0.032,0.038,0.05,0.048,0.042,0.04,0.054,26.8,27.3,26.9,26.9,27.3,HEALTHY,,,,SYNTHETIC,
2026-02-25 11:00:00,Batang Station,B,4,OFF,OFF,86.54,64.61,0,3498.6,374,0.036,0.029,0.027,0.057,0.035,0.054,0.045,0.055,0.059,0.048,0.03,0.035,0.059,27.9,27.5,28.6,28.7,28.7,HEALTHY,,,,SYNTHETIC,
2026-02-25 11:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,86.54,64.61,70.63,3943.4,495,0.497,0.425,0.422,0.397,0.431,0.399,0.474,0.455,0.509,0.522,0.387,0.44,0.522,43.0,36.1,53.5,62.3,62.3,HEALTHY,,,,SYNTHETIC,
2026-02-25 11:00:00,Batang Station,D,2,ON,RUNNING_NORMAL,86.54,64.61,68.99,3209.2,506,0.434,0.423,0.424,0.46,0.362,0.402,0.517,0.469,0.411,0.523,0.405,0.532,0.532,39.9,35.4,42.9,46.3,46.3,HEALTHY,,,,SYNTHETIC,
2026-02-25 12:00:00,Batang Station,A,3,OFF,OFF,84.8,56.81,0,3193.6,418,0.051,0.039,0.047,0.03,0.049,0.029,0.038,0.031,0.044,0.042,0.038,0.021,0.051,28.8,29.1,28.6,28.7,29.1,HEALTHY,,,,SYNTHETIC,
2026-02-25 12:00:00,Batang Station,B,4,OFF,OFF,84.8,56.81,0,3498.6,374,0.021,0.045,0.055,0.054,0.049,0.024,0.045,0.056,0.04,0.039,0.025,0.042,0.056,27.9,28.7,27.4,27.3,28.7,HEALTHY,,,,SYNTHETIC,
2026-02-25 12:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,84.8,56.81,68.77,3944.4,495,0.43,0.435,0.459,0.468,0.459,0.4,0.485,0.398,0.518,0.479,0.454,0.526,0.526,46.1,39.1,53.9,62.3,62.3,HEALTHY,,,,SYNTHETIC,
2026-02-25 12:00:00,Batang Station,D,2,ON,RUNNING_NORMAL,84.8,56.81,70.38,3210.2,506,0.482,0.419,0.455,0.426,0.419,0.443,0.486,0.48,0.499,0.555,0.465,0.545,0.555,41.7,40.3,42.7,46.6,46.6,HEALTHY,,,,SYNTHETIC,
2026-02-25 13:00:00,Batang Station,A,3,OFF,OFF,88.61,61.17,0,3193.6,418,0.024,0.043,0.045,0.033,0.037,0.038,0.054,0.022,0.031,0.04,0.063,0.037,0.063,29.0,27.6,29.0,28.9,29.0,HEALTHY,,,,SYNTHETIC,
2026-02-25 13:00:00,Batang Station,B,4,OFF,OFF,88.61,61.17,0,3498.6,374,0.055,0.028,0.034,0.043,0.047,0.045,0.033,0.042,0.043,0.033,0.035,0.053,0.055,29.8,30.1,29.5,29.4,30.1,HEALTHY,,,,SYNTHETIC,
2026-02-25 13:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,88.61,61.17,69.26,3945.4,495,0.488,0.428,0.389,0.409,0.443,0.438,0.484,0.465,0.491,0.4,0.458,0.494,0.494,44.3,36.8,54.7,59.3,59.3,HEALTHY,,,,SYNTHETIC,
2026-02-25 13:00:00,Batang Station,D,2,ON,RUNNING_NORMAL,88.61,61.17,65.81,3211.2,506,0.427,0.424,0.375,0.39,0.402,0.435,0.552,0.399,0.444,0.554,0.423,0.503,0.554,40.6,37.5,45.1,43.3,45.1,HEALTHY,,,,SYNTHETIC,
2026-02-25 14:00:00,Batang Station,A,3,OFF,OFF,81.95,55.51,0,3193.6,418,0.034,0.038,0.044,0.041,0.038,0.038,0.039,0.045,0.032,0.029,0.042,0.049,0.049,29.9,29.1,30.3,29.2,30.3,HEALTHY,,,,SYNTHETIC,
2026-02-25 14:00:00,Batang Station,B,4,OFF,OFF,81.95,55.51,0,3498.6,374,0.04,0.04,0.049,0.045,0.053,0.037,0.038,0.043,0.028,0.041,0.027,0.027,0.053,29.6,30.5,29.5,30.4,30.5,HEALTHY,,,,SYNTHETIC,
2026-02-25 14:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,81.95,55.51,67.39,3946.4,495,0.454,0.495,0.424,0.389,0.419,0.417,0.435,0.492,0.389,0.457,0.467,0.522,0.522,43.8,36.4,51.6,57.5,57.5,HEALTHY,,,,SYNTHETIC,
2026-02-25 14:00:00,Batang Station,D,2,ON,RUNNING_NORMAL,81.95,55.51,67.91,3212.2,506,0.534,0.375,0.43,0.393,0.423,0.359,0.532,0.478,0.472,0.542,0.407,0.489,0.542,42.7,35.1,44.2,46.2,46.2,HEALTHY,,,,SYNTHETIC,
2026-02-25 15:00:00,Batang Station,A,3,OFF,OFF,88.52,60.36,0,3193.6,418,0.027,0.052,0.036,0.043,0.033,0.039,0.057,0.038,0.028,0.036,0.044,0.05,0.057,31.1,32.0,32.4,32.0,32.4,HEALTHY,,,,SYNTHETIC,
2026-02-25 15:00:00,Batang Station,B,4,OFF,OFF,88.52,60.36,0,3498.6,374,0.038,0.051,0.046,0.035,0.052,0.038,0.031,0.032,0.022,0.046,0.045,0.048,0.052,30.3,29.3,29.7,29.4,30.3,HEALTHY,,,,SYNTHETIC,
2026-02-25 15:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,88.52,60.36,68.04,3947.4,495,0.489,0.433,0.454,0.501,0.402,0.433,0.457,0.409,0.469,0.497,0.436,0.47,0.501,44.4,36.1,53.7,61.0,61.0,HEALTHY,,,,SYNTHETIC,
2026-02-25 15:00:00,Batang Station,D,2,ON,RUNNING_NORMAL,88.52,60.36,72.01,3213.2,506,0.502,0.381,0.445,0.456,0.432,0.43,0.569,0.471,0.478,0.51,0.458,0.549,0.569,42.5,37.5,42.1,45.7,45.7,HEALTHY,,,,SYNTHETIC,
2026-02-25 16:00:00,Batang Station,A,3,OFF,OFF,93.79,62.81,0,3193.6,418,0.044,0.037,0.055,0.055,0.028,0.047,0.034,0.05,0.046,0.031,0.031,0.04,0.055,32.2,32.1,31.4,31.0,32.2,HEALTHY,,,,SYNTHETIC,
2026-02-25 16:00:00,Batang Station,B,4,OFF,OFF,93.79,62.81,0,3498.6,374,0.051,0.045,0.026,0.041,0.032,0.037,0.05,0.047,0.029,0.032,0.042,0.039,0.051,30.7,31.2,30.1,30.5,31.2,HEALTHY,,,,SYNTHETIC,
2026-02-25 16:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,93.79,62.81,77.46,3948.4,495,0.494,0.476,0.441,0.443,0.396,0.408,0.54,0.488,0.481,0.493,0.399,0.571,0.571,46.7,37.1,53.9,61.0,61.0,HEALTHY,,,,SYNTHETIC,
2026-02-25 16:00:00,Batang Station,D,2,ON,RUNNING_NORMAL,93.79,62.81,69.36,3214.2,506,0.486,0.474,0.426,0.467,0.402,0.44,0.543,0.436,0.455,0.533,0.421,0.534,0.543,38.1,36.7,42.8,42.6,42.8,HEALTHY,,,,SYNTHETIC,
2026-02-25 17:00:00,Batang Station,A,3,OFF,OFF,93.22,64.56,0,3193.6,418,0.051,0.038,0.042,0.045,0.05,0.026,0.041,0.037,0.041,0.063,0.035,0.063,0.063,30.4,31.9,31.9,31.0,31.9,HEALTHY,,,,SYNTHETIC,
2026-02-25 17:00:00,Batang Station,B,4,OFF,OFF,93.22,64.56,0,3498.6,374,0.059,0.039,0.054,0.01,0.053,0.024,0.032,0.046,0.045,0.039,0.022,0.046,0.059,32.0,31.6,31.5,32.0,32.0,HEALTHY,,,,SYNTHETIC,
2026-02-25 17:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,93.22,64.56,74.86,3949.4,495,0.457,0.455,0.468,0.459,0.432,0.413,0.504,0.529,0.487,0.445,0.433,0.498,0.529,46.5,38.4,55.5,58.7,58.7,HEALTHY,,,,SYNTHETIC,
2026-02-25 17:00:00,Batang Station,D,2,ON,RUNNING_NORMAL,93.22,64.56,72.16,3215.2,506,0.472,0.382,0.444,0.408,0.319,0.429,0.526,0.464,0.429,0.495,0.456,0.564,0.564,39.9,37.0,42.4,45.1,45.1,HEALTHY,,,,SYNTHETIC,
2026-02-25 18:00:00,Batang Station,A,3,OFF,OFF,86.54,59.5,0,3193.6,418,0.043,0.051,0.051,0.052,0.06,0.036,0.026,0.03,0.048,0.061,0.048,0.035,0.061,31.3,32.1,32.2,32.4,32.4,HEALTHY,,,,SYNTHETIC,
2026-02-25 18:00:00,Batang Station,B,4,OFF,OFF,86.54,59.5,0,3498.6,374,0.046,0.04,0.045,0.025,0.045,0.03,0.038,0.043,0.029,0.031,0.014,0.033,0.046,29.7,30.6,30.9,30.2,30.9,HEALTHY,,,,SYNTHETIC,
2026-02-25 18:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,86.54,59.5,78.4,3950.4,495,0.496,0.454,0.468,0.505,0.419,0.439,0.593,0.544,0.428,0.513,0.42,0.542,0.593,47.0,40.1,55.4,58.7,58.7,HEALTHY,,,,SYNTHETIC,
2026-02-25 18:00:00,Batang Station,D,2,ON,RUNNING_NORMAL,86.54,59.5,71.28,3216.2,506,0.482,0.43,0.461,0.428,0.378,0.496,0.585,0.422,0.46,0.552,0.469,0.5,0.585,40.0,38.4,43.8,45.3,45.3,HEALTHY,,,,SYNTHETIC,
2026-02-25 19:00:00,Batang Station,A,3,OFF,OFF,92.2,60.33,0,3193.6,418,0.052,0.023,0.045,0.041,0.041,0.045,0.035,0.043,0.043,0.036,0.045,0.053,0.053,29.3,30.2,30.5,29.4,30.5,HEALTHY,,,,SYNTHETIC,
2026-02-25 19:00:00,Batang Station,B,4,OFF,OFF,92.2,60.33,0,3498.6,374,0.041,0.053,0.047,0.046,0.033,0.046,0.025,0.05,0.043,0.054,0.029,0.039,0.054,30.1,31.2,30.7,31.3,31.3,HEALTHY,,,,SYNTHETIC,
2026-02-25 19:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,92.2,60.33,75.07,3951.4,495,0.491,0.49,0.45,0.44,0.448,0.475,0.49,0.486,0.501,0.48,0.455,0.562,0.562,43.8,38.0,52.9,59.0,59.0,HEALTHY,,,,SYNTHETIC,
2026-02-25 19:00:00,Batang Station,D,2,ON,RUNNING_NORMAL,92.2,60.33,70.12,3217.2,506,0.414,0.492,0.455,0.448,0.386,0.405,0.578,0.408,0.419,0.493,0.458,0.512,0.578,40.2,36.7,44.1,46.6,46.6,HEALTHY,,,,SYNTHETIC,
2026-02-25 20:00:00,Batang Station,A,3,OFF,OFF,73.59,46.65,0,3193.6,418,0.038,0.035,0.052,0.046,0.022,0.038,0.028,0.042,0.024,0.037,0.044,0.037,0.052,31.1,31.0,32.5,32.0,32.5,HEALTHY,,,,SYNTHETIC,
2026-02-25 20:00:00,Batang Station,B,4,OFF,OFF,73.59,46.65,0,3498.6,374,0.04,0.038,0.029,0.044,0.045,0.036,0.029,0.049,0.028,0.048,0.021,0.031,0.049,31.4,31.7,31.2,31.7,31.7,HEALTHY,,,,SYNTHETIC,
2026-02-25 20:00:00,Batang Station,C,1,ON,RUNNING_NORMAL,73.59,46.65,60.01,3952.4,495,0.446,0.412,0.44,0.396,0.427,0.483,0.478,0.42,0.432,0.5,0.406,0.464,0.5,46.1,35.5,53.9,58.9,58.9,HEALTHY,,,,SYNTHETIC,
2026-02-25 20:00:00,Batang Station,D,2,OFF,OFF,73.59,46.65,0,3217.2,506,0.046,0.045,0.031,0.029,0.045,0.038,0.031,0.053,0.041,0.023,0.036,0.029,0.053,29.8,30.4,31.1,30.8,31.1,HEALTHY,,,,SYNTHETIC,
2026-02-25 21:00:00,Batang Station,A,3,OFF,OFF,74.25,47.06,0,3193.6,418,0.048,0.067,0.039,0.024,0.04,0.031,0.022,0.034,0.032,0.036,0.041,0.029,0.067,31.7,31.5,31.5,32.5,32.5,HEALTHY,,,,SYNTHETIC,
2026-02-25 21:00:00,Batang Station,B,4,OFF,OFF,74.25,47.06,0,3498.6,374,0.058,0.034,0.021,0.029,0.028,0.058,0.039,0.051,0.054,0.055,0.042,0.047,0.058,30.7,30.5,30.4,29.7,30.7,HEALTHY,,,,SYNTHETIC,
